"id","dishSoapNoPrice","dishSoapWithPrice","coffeeNoPrice","coffeeWithPrice","handSoapNoPrice","handSoapWithPrice","toiletPaperNoPrice","toiletPaperWithPrice","laundryNoPrice","laundryWithPrice","cleaningSprayNoPrice","cleaningSprayWithPrice","juiceNoPrice","juiceWithPrice","riceNoPrice","riceWithPrice","toothpasteNoPrice","toothpasteWithPrice","willingToPayPremium","howMuchPremium","dishSoapPriceDifference","coffeePriceDifference","handSoapPriceDifference","toiletPaperPriceDifference","laundryPriceDifference","cleaningSprayPriceDifference","juicePriceDifference","ricePriceDifference","toothpastePriceDifference"
"dpszm6clc7q5klbjudpshb32frnf0szx",2.63,2.63,8.51,4.64,2.71,2.71,0.66,0.66,10.09,3.25,3.85,2.32,3.23,2.23,2.54,2.54,5.41,3.09,1,"£2-£5",0,3.87,0,0,6.84,1.53,1,0,2.32
"hgjhnh7fqqeeuaqif93hgjh3lpu21nk1",2.09,0.61,4.64,4.64,0.77,0.77,0.81,0.64,9.31,3.25,2.24,2.24,2.77,2.77,2,2,3.09,3.09,1,"50p-£1",1.48,0,0,0.17,6.06,0,0,0,0
"w1yut8izhnvkmh4m9w1yutaq2vusuef4",2.63,0.61,4.64,8.51,0.77,0.77,0.81,0.81,3.25,3.25,2.32,2.32,2.23,2.23,2,2,3.09,3.09,0,"I would not be willing to pay extra",2.02,-3.87,0,0,0,0,0,0,0
"62628x3ilrtdpcqmf0862628x3t80xo3",2.63,0.61,8.51,7.89,6.3,0.77,0.66,0.66,3.25,3.25,3.85,3.85,2.77,2.77,2,2,3.09,0.66,1,"50p-£1",2.02,0.62,5.53,0,0,0,0,0,2.43
"tu2y9h7tlz4w3osltu2fch0794f4ue0n",2.63,2.63,8.51,4.64,2.71,0.77,0.81,0.81,10.09,3.25,2.32,2.32,4.62,2.23,2.54,2.54,3.09,3.09,1,"50p-£1",0,3.87,1.94,0,6.84,0,2.39,0,0
"ap98qab1azh49t2um6dlap98qauuuhhg",2.63,0.61,7.89,6.96,0.77,0.77,0.81,0.64,3.25,3.25,2.24,2.24,2.77,2.77,2.54,2.54,3.09,3.09,0,"50p-£1",2.02,0.93,0,0.17,0,0,0,0,0
"thxcgx6dtjwya5i5y110y9thxcgx6ice",2.63,0.61,8.51,4.64,2.71,0.77,0.66,0.66,10.09,10.09,2.24,2.24,2.77,2.77,3.85,2,3.09,3.09,0,"I would not be willing to pay extra",2.02,3.87,1.94,0,0,0,0,1.85,0
"mgamxxq1qoe8s8fzy1hmgamxx2emd003",2.09,2.09,7.89,4.64,0.77,0.77,0.81,0.64,9.31,9.31,2.24,2.24,2.77,2.77,3.85,3.85,3.09,3.09,0,"50p-£1",0,3.25,0,0.17,0,0,0,0,0
"kqm22nfytsar54krfzr001kqm22nf6xk",2.63,0.61,8.51,4.64,6.3,0.77,0.81,0.66,3.25,3.25,2.32,2.32,2.77,2.77,2,2,5.41,0.66,1,"£1-£2",2.02,3.87,5.53,0.15,0,0,0,0,4.75
"zoo86r8vgqmpj2qyjzoo86ncppvrvxlo",2.63,0.61,7.89,7.89,6.3,2.71,0.81,0.81,10.09,10.09,2.32,2.32,4.62,2.77,2,2,3.09,0.66,1,"50p-£1",2.02,0,3.59,0,0,0,1.85,0,2.43
"trgqevleluz33p3trgw6mk21u7t3tkw6",2.09,2.09,7.89,4.64,0.77,0.77,0.81,0.64,3.25,3.25,2.24,2.24,2.77,2.77,2,2,3.09,3.09,1,"10p-50p",0,3.25,0,0.17,0,0,0,0,0
"gq1ghzy7l4m1r08dgq1g0ugekly4nrt1",2.63,2.63,6.96,6.96,2.71,2.71,0.66,0.66,10.09,9.31,2.32,2.32,2.77,2.77,2.54,2,3.09,3.09,1,"£2-£5",0,0,0,0,0.779999999999999,0,0,0.54,0
"h54a48ioa3k3un73wolh54a48a9i322r",2.09,2.09,4.64,4.64,0.77,0.77,0.81,0.64,3.25,3.25,2.24,2.24,3.23,2.23,3.85,2,0.66,0.66,1,"10p-50p",0,0,0,0.17,0,0,1,1.85,0
"e6q0msb4h5ls0h1iqa6vese6q0msbmrj",2.09,0.61,6.96,4.64,0.77,0.77,0.81,0.81,3.25,3.25,2.24,2.24,2.77,2.77,2,2,3.09,0.66,0,"10p-50p",1.48,2.32,0,0,0,0,0,0,2.43
"gqlym00mtdvuan93ymeonmz1gqlym0h2",2.09,0.61,6.96,4.64,0.77,0.77,0.81,0.81,3.25,3.25,2.24,2.24,2.77,2.77,2,2,0.66,3.09,0,"10p-50p",1.48,2.32,0,0,0,0,0,0,-2.43
"trtfhap0dlp32kytrtf4xd87xpekyjwj",2.63,0.61,8.51,4.64,6.3,0.77,0.81,0.81,3.25,3.25,2.24,2.24,2.77,2.77,3.85,2,3.09,3.09,1,"50p-£1",2.02,3.87,5.53,0,0,0,0,1.85,0
"svn6zqvav7jk38gheyf1svn6zqv9cns9",2.63,0.61,8.51,8.51,6.3,0.77,0.66,0.66,9.31,3.25,2.24,2.24,2.23,2.23,2.54,2,3.09,3.09,1,"50p-£1",2.02,0,5.53,0,6.06,0,0,0.54,0
"1tsx9ihsm8y6ng3ctso1tsx9ibjbkkbl",2.63,2.09,8.51,6.96,2.71,2.71,0.81,0.81,10.09,3.25,3.85,2.24,2.23,2.23,3.85,2,5.41,0.66,1,"50p-£1",0.54,1.55,0,0,6.84,1.61,0,1.85,4.75
"mf27eza73thrmotmf2qmelqllisgreop",2.63,0.61,7.89,4.64,6.3,0.77,0.66,0.64,10.09,3.25,3.85,2.24,2.77,2.23,2.54,2,3.09,3.09,1,"50p-£1",2.02,3.25,5.53,0.02,6.84,1.61,0.54,0.54,0
"npxpawjowguzcu9rt7znpxpazerkozp4",2.63,2.63,8.51,6.96,2.71,2.71,0.66,0.66,10.09,10.09,2.32,2.32,2.23,2.23,2.54,2,3.09,3.09,1,"50p-£1",0,1.55,0,0,0,0,0,0.54,0
"if93fnsct8cy8y3ur4if93ordisdo7at",2.63,0.61,6.96,6.96,0.77,0.77,0.81,0.81,3.25,3.25,3.85,2.32,2.23,2.23,3.85,2,3.09,0.66,1,"£1-£2",2.02,0,0,0,0,1.53,0,1.85,2.43
"bo6yuh0uxhm8q7g4p5bo640z5lv83cxa",2.63,0.61,6.96,6.96,6.3,0.77,0.66,0.66,10.09,10.09,2.32,2.32,2.77,2.77,2,2,3.09,3.09,1,"50p-£1",2.02,0,5.53,0,0,0,0,0,0
"n9d413ykpvy9ry0068n9d41cfquqnlgf",2.63,0.61,8.51,6.96,2.71,0.77,0.66,0.66,9.31,3.25,3.85,2.32,3.23,2.23,2,2,5.41,0.66,1,"10p-50p",2.02,1.55,1.94,0,6.06,1.53,1,0,4.75
"bzp0tjz16c96ep8abzp0tjx2e6sfbct3",2.09,0.61,7.89,8.51,0.77,0.77,0.66,0.66,3.25,3.25,3.1,2.24,3.23,2.23,2,2,3.09,3.09,1,"10p-50p",1.48,-0.62,0,0,0,0.86,1,0,0
"5yyhlvj3xydh9co3o02iy0hkk1b5yyhl",2.63,0.61,8.51,6.96,6.3,0.77,0.66,0.66,10.09,3.25,3.85,2.32,3.23,3.23,3.85,2,3.09,3.09,1,"50p-£1",2.02,1.55,5.53,0,6.84,1.53,0,1.85,0
"5w665751cydxxyt6iq5w665glsomwq03",2.63,0.61,8.51,6.96,0.77,0.77,0.66,0.66,3.25,3.25,2.24,2.24,3.23,3.23,3.85,3.85,3.09,0.66,1,"10p-50p",2.02,1.55,0,0,0,0,0,0,2.43
"z46upooygse4w5kvefzznz46wvmha4tb",2.09,2.09,7.89,4.64,6.3,0.77,0.81,0.64,3.25,3.25,2.24,2.24,2.77,2.77,4.31,2,0.66,0.66,0,"50p-£1",0,3.25,5.53,0.17,0,0,0,2.31,0
"v9pgdx2p0tzdf83pv9pgho5gjm4wnzw6",2.63,0.61,6.96,4.64,0.77,0.77,0.64,0.64,9.31,3.25,2.24,2.24,2.23,2.23,4.31,2,3.09,3.09,1,"10p-50p",2.02,2.32,0,0,6.06,0,0,2.31,0
"larc4ym7zir34qbms6p7e2olarc4eo03",2.63,2.63,7.89,7.89,2.71,2.71,0.64,0.64,10.09,10.09,2.24,2.24,2.23,2.23,2.54,4.31,3.09,3.09,1,"50p-£1",0,0,0,0,0,0,0,-1.77,0
"88f4v6yi62yq7yxv0n88f4v9bdi8mnwi",2.09,2.09,8.51,4.64,0.77,0.77,0.81,0.66,9.31,3.25,2.24,2.24,4.62,2.23,2.54,2.54,3.09,0.66,0,"10p-50p",0,3.87,0,0.15,6.06,0,2.39,0,2.43
"45o6axd61lwkh0zb45h4iycooshye005",2.63,2.63,6.96,6.96,0.77,0.77,0.64,0.64,9.31,9.31,2.32,2.32,2.23,2.23,2.54,2.54,5.41,5.41,1,"£1-£2",0,0,0,0,0,0,0,0,0
"k95s3838hc9whnocak0zn9k95s38dlzs",2.09,0.61,8.51,4.64,0.77,0.77,0.66,0.66,9.31,3.25,3.85,2.32,3.23,2.23,2,2,5.41,0.66,1,"50p-£1",1.48,3.87,0,0,6.06,1.53,1,0,4.75
"0hpzc1qw38h4zerjtfq1r0hpzcy9782a",2.63,2.09,4.64,4.64,2.71,0.77,0.66,0.81,9.31,3.25,3.85,2.24,2.77,2.77,4.31,3.85,3.09,3.09,1,"£1-£2",0.54,0,1.94,-0.15,6.06,1.61,0,0.46,0
"o66smrpszqbazm2gjo66smr9bmxkfiyz",2.09,0.61,4.64,4.64,0.77,0.77,0.81,0.64,3.25,3.25,2.24,2.32,2.77,2.23,2,2,3.09,3.09,0,"£1-£2",1.48,0,0,0.17,0,-0.0799999999999996,0.54,0,0
"g0nubsp6mlhpg0nubscj2eyvjz5f6an7",2.09,0.61,8.51,4.64,2.71,2.71,0.81,0.81,3.25,3.25,2.24,2.24,2.77,2.77,2,2,0.66,0.66,0,"£1-£2",1.48,3.87,0,0,0,0,0,0,0
"xo4w952s9yqgglfn6356xo4w95h1asva",2.63,0.61,8.51,6.96,6.3,0.77,0.66,0.66,10.09,3.25,3.85,2.32,4.62,2.23,4.31,2,5.41,0.66,1,"£1-£2",2.02,1.55,5.53,0,6.84,1.53,2.39,2.31,4.75
"seuzv552cythwj5sa1aoy9ubedlp65va",2.63,2.63,7.89,4.64,2.71,0.77,0.66,0.66,9.31,9.31,3.85,3.85,2.77,2.77,2.54,2.54,3.09,3.09,0,"50p-£1",0,3.25,1.94,0,0,0,0,0,0
"5c806e9pkr0n55buq5c8064pgrcl0s6s",2.63,2.63,8.51,4.64,2.71,0.77,0.81,0.64,10.09,3.25,3.1,2.32,2.23,2.23,2.54,2,3.09,0.66,1,"I would not be willing to pay extra",0,3.87,1.94,0.17,6.84,0.78,0,0.54,2.43
"5dcslbty6q2uae5dcslba0cruyh9r317",2.63,0.61,7.89,4.64,6.3,0.77,0.81,0.64,3.25,3.25,3.85,2.24,3.23,2.23,3.85,2,5.41,3.09,1,"10p-50p",2.02,3.25,5.53,0.17,0,1.61,1,1.85,2.32
"1vqbk8xa08m8l7q9rd1vqbk3ofkjunpa",2.63,2.63,7.89,7.89,0.77,0.77,0.64,0.64,3.25,3.25,3.1,2.24,4.62,4.62,2,2,3.09,3.09,0,"£1-£2",0,0,0,0,0,0.86,0,0,0
"p2ijku2e5yw56o87z4p2ijkp0jrn41yy",2.09,2.09,8.51,4.64,0.77,0.77,0.66,0.66,10.09,3.25,3.85,2.32,4.62,3.23,2.54,2.54,3.09,3.09,0,"50p-£1",0,3.87,0,0,6.84,1.53,1.39,0,0
"2gjh3398n7hxutyxpef33s2gjh331mmp",2.09,0.61,8.51,4.64,0.77,0.77,0.81,0.64,3.25,3.25,2.24,2.24,2.77,2.77,3.85,2,3.09,0.66,0,"10p-50p",1.48,3.87,0,0.17,0,0,0,1.85,2.43
"iu2p6jw2k5cwuo8yqkidxnkiu2p6jt8x",2.63,2.63,7.89,6.96,2.71,2.71,0.81,0.81,9.31,3.25,2.32,2.32,2.77,2.77,2,2,5.41,0.66,1,"£1-£2",0,0.93,0,0,6.06,0,0,0,4.75
"sf7qdha54y6t3ebdisf7qdhclofu3phj",2.09,2.09,8.51,6.96,0.77,0.77,0.81,0.81,3.25,3.25,3.1,3.1,2.77,2.77,2,2,3.09,3.09,1,"£2-£5",0,1.55,0,0,0,0,0,0,0
"mwg4dxuq6809vzxh6mwg49e9iz7hstif",2.63,0.61,8.51,4.64,0.77,0.77,0.81,0.81,9.31,3.25,2.32,2.32,2.77,2.77,2.54,2,5.41,0.66,1,"50p-£1",2.02,3.87,0,0,6.06,0,0,0.54,4.75
"pyolpy935xdwm7yfla0pyolpy3mjzjz7",2.09,2.09,6.96,4.64,0.77,0.77,0.81,0.81,9.31,9.31,2.24,2.24,2.77,2.77,2,2,3.09,3.09,1,"£1-£2",0,2.32,0,0,0,0,0,0,0
"rxnzfcj2r5fq7gdcyrxnzfc13oty3o1b",2.63,0.61,7.89,4.64,0.77,0.77,0.81,0.64,3.25,3.25,2.24,2.24,2.77,2.77,2,2,3.09,0.66,0,"I would not be willing to pay extra",2.02,3.25,0,0.17,0,0,0,0,2.43
"essxrke4rghi4kbwgwessxrka8hqpl46",2.09,2.09,4.64,4.64,6.3,0.77,0.64,0.64,9.31,3.25,2.24,2.24,2.77,2.77,2.54,2,3.09,0.66,0,"I would not be willing to pay extra",0,0,5.53,0,6.06,0,0,0.54,2.43
"nyn5omth6q3lhd4gwzs8wtvonyn5omt8",2.63,0.61,7.89,4.64,6.3,2.71,0.81,0.81,9.31,3.25,3.85,3.85,2.23,2.23,2.54,2.54,3.09,3.09,1,"50p-£1",2.02,3.25,3.59,0,6.06,0,0,0,0
"n1nxgpyz89h9eneymsn1nxg134nabqfb",2.63,2.09,8.51,4.64,6.3,0.77,0.66,0.66,10.09,3.25,3.85,2.32,2.77,2.77,2,2,3.09,3.09,1,"10p-50p",0.54,3.87,5.53,0,6.84,1.53,0,0,0
"hd4mqhhsks8rm1gnbbqzm91hd4mqwdz1",2.63,0.61,8.51,6.96,6.3,2.71,0.81,0.81,9.31,3.25,2.24,2.24,2.77,2.77,2,2,3.09,3.09,0,"£1-£2",2.02,1.55,3.59,0,6.06,0,0,0,0
"6fm1qdypjlzeqs0d6fm1fnwmo706xapy",2.09,2.09,8.51,4.64,0.77,0.77,0.81,0.81,10.09,3.25,2.24,3.1,2.77,2.77,4.31,4.31,3.09,3.09,1,"£1-£2",0,3.87,0,0,6.84,-0.86,0,0,0
"u1r4n5ye7wb11srwbndegkr7u1r49qkl",2.63,0.61,8.51,4.64,0.77,0.77,0.81,0.64,3.25,3.25,2.24,2.24,2.23,2.23,2,2,3.09,3.09,0,"50p-£1",2.02,3.87,0,0.17,0,0,0,0,0
"5xykel3b0151xgi0uaqi5xykelmmw3ls",2.63,0.61,6.96,4.64,0.77,0.77,0.81,0.64,10.09,3.25,2.24,2.24,4.62,2.23,2.54,2.54,3.09,3.09,1,"£1-£2",2.02,2.32,0,0.17,6.84,0,2.39,0,0
"kntjw98o2zo9mub5kntjwin46yj8iqmk",2.63,0.61,7.89,7.89,6.3,0.77,0.66,0.66,10.09,3.25,2.32,2.32,2.23,2.23,2,2,5.41,3.09,1,"50p-£1",2.02,0,5.53,0,6.84,0,0,0,2.32
"of7jq0h6asl0rakjc7riof7jq05wst4n",2.63,2.63,7.89,7.89,6.3,0.77,0.81,0.81,9.31,9.31,2.24,2.24,2.77,2.77,2.54,2,0.66,0.66,0,"I would not be willing to pay extra",0,0,5.53,0,0,0,0,0.54,0
"ujm9rl3n5hqyaujhpl8clfz7yjrmuhhb",2.09,2.09,8.51,4.64,2.71,2.71,0.66,0.66,9.31,3.25,3.85,3.85,2.77,2.77,2.54,2.54,3.09,3.09,1,"£1-£2",0,3.87,0,0,6.06,0,0,0,0
"3ak8ajuxa8kctzp3ak81i2d1l8h4pwzg",2.63,2.63,8.51,6.96,6.3,2.71,0.66,0.66,9.31,9.31,2.32,3.85,2.77,2.77,2.54,2.54,3.09,5.41,0,"50p-£1",0,1.55,3.59,0,0,-1.53,0,0,-2.32
"u0ekjbsqk8eqqu0og1q79ldv41eog1qn",2.09,0.61,6.96,8.51,0.77,0.77,0.66,0.66,9.31,3.25,2.32,2.32,2.77,2.23,3.85,2,0.66,0.66,1,"£1-£2",1.48,-1.55,0,0,6.06,0,0.54,1.85,0
"5uv8n6ulhsvjzw5al5uv86f0mt34kmhs",2.63,0.61,8.51,4.64,2.71,2.71,0.81,0.81,3.25,3.25,2.32,2.32,2.77,2.77,3.85,2,3.09,3.09,1,"50p-£1",2.02,3.87,0,0,0,0,0,1.85,0
"mj3d918px98yi670sn158mj3dsbkdo29",2.63,2.09,8.51,6.96,0.77,0.77,0.81,0.81,10.09,3.25,3.85,2.32,2.77,2.77,3.85,2,3.09,3.09,1,"£2-£5",0.54,1.55,0,0,6.84,1.53,0,1.85,0
"x4q356dxirw7h7potcvi8px4q3569563",2.09,0.61,6.96,8.51,2.71,0.77,0.81,0.81,3.25,3.25,3.1,3.1,4.62,2.77,2,2,3.09,3.09,0,"10p-50p",1.48,-1.55,1.94,0,0,0,1.85,0,0
"rjxr5ru3z6rbmgrxa4irjxr5wr9nv3q0",2.63,2.63,6.96,4.64,0.77,0.77,0.81,0.64,10.09,10.09,2.24,2.24,2.77,2.77,3.85,3.85,3.09,3.09,1,"50p-£1",0,2.32,0,0.17,0,0,0,0,0
"0elre6f6cosoih00eltgqvoqs3kg2qjn",2.63,0.61,8.51,6.96,0.77,0.77,0.81,0.66,3.25,3.25,2.24,2.32,2.77,2.77,2.54,2.54,3.09,3.09,1,"£1-£2",2.02,1.55,0,0.15,0,-0.0799999999999996,0,0,0
"cdv6f3h19nb1tvxjlcdv6j0ghlos1p6o",2.63,0.61,8.51,4.64,0.77,0.77,0.66,0.66,10.09,10.09,2.32,2.32,3.23,2.23,2,2,5.41,5.41,1,"£1-£2",2.02,3.87,0,0,0,0,1,0,0
"49qxkuapfcfvlkf3fr49qxkuhe50jcck",2.63,2.63,8.51,6.96,2.71,2.71,0.81,0.81,10.09,10.09,3.85,3.85,4.62,3.23,2,2,3.09,3.09,1,"£1-£2",0,1.55,0,0,0,0,1.39,0,0
"vsmm88e7bztm0vsmm8wyqbl1t958ua66",2.63,0.61,7.89,6.96,2.71,0.77,0.66,0.66,9.31,3.25,3.1,2.32,3.23,2.23,3.85,2,3.09,3.09,1,"50p-£1",2.02,0.93,1.94,0,6.06,0.78,1,1.85,0
"z047qkzcmtz9zxdpufzbz047qkcmwbg1",2.63,0.61,6.96,6.96,6.3,0.77,0.66,0.66,10.09,3.25,3.85,2.32,3.23,2.77,3.85,2,3.09,3.09,1,"50p-£1",2.02,0,5.53,0,6.84,1.53,0.46,1.85,0
"6pg459r3sot6y4o6pg45w1bdrsk3ozh1",2.09,0.61,8.51,4.64,0.77,0.77,0.81,0.64,9.31,3.25,3.1,2.24,3.23,2.23,2,2,3.09,0.66,0,"10p-50p",1.48,3.87,0,0.17,6.06,0.86,1,0,2.43
"a337v0k8s5wndip6qpa337pezzq534lz",2.63,2.63,7.89,7.89,0.77,0.77,0.81,0.81,9.31,3.25,2.32,2.32,3.23,3.23,4.31,3.85,3.09,3.09,1,"50p-£1",0,0,0,0,6.06,0,0,0.46,0
"7q90oqqzwwar2mb21b37q90dco9fbsvt",2.63,2.09,8.51,6.96,6.3,2.71,0.81,0.64,9.31,3.25,2.24,2.24,4.62,3.23,2,2,3.09,3.09,1,"50p-£1",0.54,1.55,3.59,0.17,6.06,0,1.39,0,0
"87mafmhelggz9dwy8lpffb87mafmhdt2",2.09,0.61,8.51,8.51,0.77,0.77,0.66,0.66,9.31,9.31,2.24,2.24,2.23,2.23,2.54,2.54,0.66,0.66,0,"50p-£1",1.48,0,0,0,0,0,0,0,0
"fhfzzcbimno8mtbkefhfm7ti4eejjs04",2.63,0.61,8.51,6.96,6.3,0.77,0.66,0.66,9.31,9.31,2.32,2.32,2.77,2.77,4.31,2,3.09,3.09,1,"50p-£1",2.02,1.55,5.53,0,0,0,0,2.31,0
"o93eplipew2cgtl2pyco93epgvb3ksfw",2.63,2.09,7.89,7.89,2.71,2.71,0.81,0.81,10.09,10.09,3.85,2.32,2.77,2.77,3.85,3.85,3.09,3.09,1,"£1-£2",0.54,0,0,0,0,1.53,0,0,0
"da6u9oqa323akc2w0bzda6lk06ayolfx",2.09,2.09,4.64,4.64,0.77,0.77,0.81,0.64,9.31,9.31,2.32,2.32,2.77,2.77,3.85,3.85,3.09,3.09,0,"I would not be willing to pay extra",0,0,0,0.17,0,0,0,0,0
"4k8jasq9amrr5xaff4ky0cv3qdp8mo2h",2.63,2.63,8.51,8.51,0.77,0.77,0.81,0.81,9.31,9.31,2.24,2.24,2.77,2.77,2,2,3.09,3.09,1,"£1-£2",0,0,0,0,0,0,0,0,0
"08qy01kc0lhtuy4eq7y08qy013aqf61u",2.09,0.61,8.51,4.64,0.77,0.77,0.81,0.64,9.31,3.25,3.85,2.24,2.77,2.23,4.31,2,5.41,0.66,0,"10p-50p",1.48,3.87,0,0.17,6.06,1.61,0.54,2.31,4.75
"83w4729obw8jel83w4ihcprrlz2moqiz",2.63,0.61,8.51,4.64,0.77,0.77,0.66,0.64,10.09,3.25,3.85,2.24,2.77,2.77,3.85,2,5.41,3.09,1,"50p-£1",2.02,3.87,0,0.02,6.84,1.61,0,1.85,2.32
"yea2ofz2hda5v187l1yea2oma86kbluv",2.63,0.61,6.96,6.96,2.71,0.77,0.66,0.66,10.09,3.25,2.32,2.32,3.23,2.23,4.31,2,3.09,3.09,1,"10p-50p",2.02,0,1.94,0,6.84,0,1,2.31,0
"u049x7q8hriqiusy015hjcou049x7qul",2.63,0.61,6.96,4.64,6.3,2.71,0.66,0.66,10.09,3.25,2.32,2.32,2.77,2.77,3.85,2,3.09,3.09,1,"10p-50p",2.02,2.32,3.59,0,6.84,0,0,1.85,0
"aij3j78cn8x4vmr2wsoaij3j78el95d6",2.63,2.63,8.51,8.51,2.71,2.71,0.66,0.66,9.31,9.31,3.85,3.85,2.23,2.23,2,2,5.41,3.09,1,"50p-£1",0,0,0,0,0,0,0,0,2.32
"btwxp1cv74u7zfq05n07btwxp1cvr137",2.09,2.09,4.64,4.64,6.3,0.77,0.81,0.81,10.09,10.09,2.24,2.24,2.77,2.77,2,2,0.66,0.66,1,"£2-£5",0,0,5.53,0,0,0,0,0,0
"exzzw8l5nz1z90t0uexzzwaki5t76pda",2.63,0.61,8.51,6.96,2.71,2.71,0.66,0.66,10.09,9.31,3.85,3.85,2.77,2.77,3.85,2,3.09,3.09,1,"50p-£1",2.02,1.55,0,0,0.779999999999999,0,0,1.85,0
"48wg7yf4lzzujzxnfkl0qg348wg7yqeb",2.63,2.09,8.51,4.64,6.3,0.77,0.66,0.66,10.09,3.25,2.32,2.32,2.77,2.77,4.31,2,5.41,0.66,1,"£1-£2",0.54,3.87,5.53,0,6.84,0,0,2.31,4.75
"lbszk9xfbwhtf4py19lbszk95rt0th3z",2.63,2.09,7.89,4.64,6.3,0.77,0.66,0.66,10.09,3.25,2.24,2.24,2.77,2.23,2.54,2,3.09,3.09,1,"10p-50p",0.54,3.25,5.53,0,6.84,0,0.54,0.54,0
"lv280s0qp19tue9glv280s0ihglsje42",2.63,0.61,8.51,4.64,0.77,0.77,0.81,0.64,9.31,3.25,3.1,2.24,3.23,3.23,2.54,2,3.09,3.09,1,"£2-£5",2.02,3.87,0,0.17,6.06,0.86,0,0.54,0
"miyhydh928h020qxdlyn4miyhydhtop7",2.09,0.61,7.89,7.89,0.77,0.77,0.81,0.81,9.31,9.31,2.24,2.24,2.77,2.77,3.85,3.85,3.09,3.09,0,"I would not be willing to pay extra",1.48,0,0,0,0,0,0,0,0
"r44xn6u5lnfgv92mr448cm6jak4d8eop",2.09,2.09,8.51,8.51,2.71,0.77,0.81,0.81,10.09,3.25,3.1,3.1,2.77,2.77,2.54,2.54,3.09,0.66,1,"50p-£1",0,0,1.94,0,6.84,0,0,0,2.43
"jinxdlrf20y8f6jzt00c12jinxdawcwd",2.63,0.61,7.89,4.64,2.71,0.77,0.64,0.66,9.31,3.25,3.1,2.24,2.77,2.23,4.31,2.54,0.66,0.66,1,"10p-50p",2.02,3.25,1.94,-0.02,6.06,0.86,0.54,1.77,0
"vvivks1q0oxyn40cx6b4v5divvivkswq",2.63,2.09,7.89,6.96,2.71,0.77,0.81,0.66,9.31,3.25,2.32,2.32,3.23,2.23,3.85,3.85,3.09,3.09,1,"50p-£1",0.54,0.93,1.94,0.15,6.06,0,1,0,0
"djzbd6spwkpgdzx0bf9ldjzbd6cwkol7",2.63,0.61,6.96,4.64,2.71,0.77,0.66,0.64,10.09,3.25,3.85,2.32,3.23,2.23,2,2,5.41,0.66,1,"10p-50p",2.02,2.32,1.94,0.02,6.84,1.53,1,0,4.75
"1abyvvjiin3nvsul6zwiir1abyvvdb6c",2.63,2.09,8.51,4.64,2.71,2.71,0.66,0.66,10.09,3.25,2.24,2.24,2.77,2.77,2,2,3.09,3.09,1,"50p-£1",0.54,3.87,0,0,6.84,0,0,0,0
"llg45ls7lxog3haim4r5collg44b188m",2.63,2.63,8.51,8.51,6.3,2.71,0.81,0.81,9.31,9.31,3.1,3.1,2.77,2.77,4.31,4.31,3.09,3.09,1,"£1-£2",0,0,3.59,0,0,0,0,0,0
"oiokrepbhrtxxvoiavh7lclq1u5d06mv",2.09,2.09,4.64,4.64,6.3,0.77,0.81,0.81,10.09,3.25,3.1,2.24,2.77,2.23,2,2,3.09,5.41,1,"£1-£2",0,0,5.53,0,6.84,0.86,0.54,0,-2.32
"dtq80mydm2441mmjz4dtq80m70riyfrl",2.63,0.61,8.51,6.96,2.71,2.71,0.66,0.66,9.31,9.31,3.85,2.32,3.23,2.23,3.85,2,5.41,5.41,1,"£1-£2",2.02,1.55,0,0,0,1.53,1,1.85,0
"bot4tgju1qxzgz2gqdmbot4tnl3w27ap",2.63,0.61,8.51,4.64,2.71,0.77,0.66,0.64,3.25,3.25,2.32,2.24,4.62,2.23,3.85,2,5.41,0.66,1,"£5.00",2.02,3.87,1.94,0.02,0,0.0799999999999996,2.39,1.85,4.75
"i3fmgp5q1s33rf0m8ri3fmgaed98gfdb",2.63,0.61,8.51,8.51,0.77,0.77,0.66,0.66,3.25,3.25,2.32,2.24,2.23,2.23,2,2,0.66,0.66,1,"£1-£2",2.02,0,0,0,0,0.0799999999999996,0,0,0
"j01f4t8rinr5n5fvdj01f4j1gdls836r",2.63,0.61,7.89,4.64,0.77,0.77,0.81,0.81,9.31,9.31,3.85,2.32,2.77,2.77,3.85,2,3.09,0.66,0,"10p-50p",2.02,3.25,0,0,0,1.53,0,1.85,2.43
"2c3dys7atmse9i8z4ok2c3d6fqbj2xon",2.63,0.61,8.51,6.96,2.71,0.77,0.81,0.64,10.09,3.25,2.24,2.24,2.77,2.77,2.54,2.54,3.09,0.66,1,"10p-50p",2.02,1.55,1.94,0.17,6.84,0,0,0,2.43
"90a9z1l04veovhegiy90a9z1ldsl0z1y",2.09,0.61,6.96,4.64,0.77,0.77,0.81,0.81,9.31,3.25,2.24,2.24,2.77,2.77,3.85,2,3.09,0.66,0,"50p-£1",1.48,2.32,0,0,6.06,0,0,1.85,2.43
"ejl7mkfafnw2dejllwbgzrutojlwsr6v",2.09,2.09,8.51,4.64,6.3,0.77,0.66,0.66,3.25,3.25,2.24,2.24,2.77,2.77,3.85,2,0.66,0.66,1,"£1-£2",0,3.87,5.53,0,0,0,0,1.85,0
"h8kwmpw4sqy8ec6gcnxh8kwmp6vjz0c7",2.09,0.61,8.51,4.64,0.77,0.77,0.81,0.66,9.31,3.25,3.1,3.1,2.77,2.77,4.31,2,0.66,0.66,1,"50p-£1",1.48,3.87,0,0.15,6.06,0,0,2.31,0
